edad,trabajo,estado civil,educación,incumplimiento,saldo,vivienda,préstamo,contacto,día,mes,duración,campaña,días,anterior,resultado,y
47,admin.,casado,secundaria,no,1934,no,sí,celular,14,may,225,1,364,1,fracaso,no
36,management,casado,secundaria,no,1825,sí,no,celular,14,may,24,1,346,1,fracaso,no
28,admin.,casado,secundaria,no,22,sí,sí,celular,14,may,523,2,-1,0,desconocido,no
32,blue-collar,casado,secundaria,no,-103,sí,no,celular,14,may,298,1,-1,0,desconocido,no
38,services,soltero,primaria,no,393,sí,no,celular,14,may,200,1,-1,0,desconocido,no
30,blue-collar,casado,primaria,no,99,sí,no,teléfono,14,may,93,1,-1,0,desconocido,no
33,technician,soltero,secundaria,no,716,sí,no,celular,14,may,234,2,-1,0,desconocido,no
38,blue-collar,casado,primaria,no,132,sí,no,celular,14,may,797,2,-1,0,desconocido,no
36,technician,soltero,secundaria,no,-206,sí,no,celular,14,may,419,1,360,4,fracaso,no
30,blue-collar,soltero,secundaria,no,-177,sí,no,celular,14,may,87,1,345,2,otro,no
53,services,soltero,secundaria,no,4778,sí,no,celular,14,may,83,1,-1,0,desconocido,no
42,entrepreneur,casado,terciaria,no,171,sí,no,celular,14,may,135,1,176,5,fracaso,no
51,management,divorciado,terciaria,no,-256,sí,sí,celular,14,may,97,1,-1,0,desconocido,no
39,admin.,divorciado,secundaria,no,1089,sí,no,celular,14,may,128,1,-1,0,desconocido,no
45,entrepreneur,casado,primaria,no,276,sí,sí,celular,14,may,586,1,364,1,fracaso,no
34,management,casado,terciaria,no,273,sí,no,celular,14,may,492,1,175,2,fracaso,sí
29,admin.,casado,terciaria,no,111,no,no,celular,14,may,208,1,-1,0,desconocido,no
54,blue-collar,casado,primaria,no,316,sí,no,celular,14,may,240,1,-1,0,desconocido,no
27,blue-collar,casado,secundaria,no,1295,sí,no,celular,14,may,1106,1,-1,0,desconocido,no
31,blue-collar,soltero,primaria,no,538,sí,no,celular,14,may,703,4,-1,0,desconocido,no
43,technician,soltero,terciaria,no,275,sí,no,teléfono,14,may,151,2,360,1,otro,no
39,blue-collar,casado,secundaria,no,300,sí,no,celular,14,may,506,1,-1,0,desconocido,no
39,blue-collar,casado,secundaria,no,-220,sí,no,celular,14,may,282,1,352,2,fracaso,no
32,blue-collar,soltero,secundaria,no,811,sí,no,celular,14,may,563,1,-1,0,desconocido,sí
23,blue-collar,soltero,secundaria,no,1105,sí,no,celular,14,may,377,1,-1,0,desconocido,no
42,blue-collar,soltero,primaria,no,177,sí,no,celular,14,may,174,2,-1,0,desconocido,no
33,blue-collar,casado,secundaria,no,245,sí,no,celular,14,may,437,2,370,8,otro,no
47,self-employed,casado,terciaria,no,3,sí,no,celular,14,may,199,15,-1,0,desconocido,no
29,admin.,casado,secundaria,no,1761,sí,sí,celular,14,may,175,1,-1,0,desconocido,no
33,management,casado,primaria,no,262,sí,no,celular,14,may,386,3,-1,0,desconocido,no
42,self-employed,casado,secundaria,no,2,sí,no,celular,14,may,51,5,-1,0,desconocido,no
37,admin.,divorciado,secundaria,no,141,sí,no,celular,14,may,233,1,-1,0,desconocido,no
33,blue-collar,soltero,primaria,no,60,sí,no,celular,14,may,74,1,290,2,fracaso,no
33,management,soltero,terciaria,no,-149,sí,no,celular,14,may,111,1,296,3,fracaso,no
24,services,soltero,desconocido,no,608,sí,no,celular,14,may,184,1,-1,0,desconocido,no
58,self-employed,casado,secundaria,no,28318,sí,no,celular,14,may,168,2,-1,0,desconocido,no
25,services,soltero,secundaria,no,-107,sí,no,celular,14,may,156,1,-1,0,desconocido,no
33,technician,soltero,secundaria,no,287,sí,no,celular,14,may,97,1,358,8,fracaso,no
31,technician,soltero,secundaria,no,23,sí,no,celular,14,may,97,1,370,1,fracaso,no
37,services,divorciado,secundaria,no,75,sí,no,celular,14,may,160,1,-1,0,desconocido,no
39,services,soltero,secundaria,no,1048,sí,no,celular,14,may,149,1,-1,0,desconocido,no
34,admin.,casado,primaria,no,0,sí,sí,celular,14,may,1020,1,-1,0,desconocido,sí
34,self-employed,soltero,terciaria,no,1272,sí,no,celular,14,may,202,1,-1,0,desconocido,no
44,housemaid,casado,primaria,no,1342,sí,sí,teléfono,14,may,112,2,370,2,fracaso,no
53,management,casado,terciaria,no,261,sí,no,teléfono,14,may,154,2,336,2,fracaso,no
24,blue-collar,casado,primaria,no,456,no,no,celular,14,may,337,2,-1,0,desconocido,no
36,self-employed,divorciado,terciaria,no,1354,sí,no,celular,14,may,1723,1,356,2,éxito,sí
35,student,divorciado,primaria,no,2755,sí,no,celular,14,may,177,2,345,3,otro,no
33,services,soltero,secundaria,no,-448,sí,no,celular,14,may,95,2,-1,0,desconocido,no
43,blue-collar,casado,primaria,no,533,sí,no,celular,14,may,246,2,370,1,otro,no
58,blue-collar,divorciado,primaria,no,2246,sí,no,celular,14,may,294,2,-1,0,desconocido,no
52,management,divorciado,terciaria,no,482,sí,no,celular,14,may,162,4,365,1,fracaso,no
29,admin.,divorciado,secundaria,no,-254,sí,no,celular,14,may,406,2,-1,0,desconocido,sí
46,blue-collar,casado,secundaria,no,312,sí,no,celular,14,may,20,2,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,237,sí,no,celular,14,may,115,3,-1,0,desconocido,no
36,blue-collar,divorciado,primaria,no,0,no,no,celular,14,may,543,2,-1,0,desconocido,no
35,blue-collar,casado,primaria,no,422,sí,no,celular,14,may,73,1,-1,0,desconocido,no
42,housemaid,soltero,primaria,no,1179,sí,no,celular,14,may,136,1,337,4,fracaso,no
39,blue-collar,soltero,secundaria,no,0,sí,no,celular,14,may,9,10,330,10,otro,no
37,blue-collar,casado,secundaria,no,700,sí,no,celular,14,may,138,1,-1,0,desconocido,no
33,housemaid,soltero,secundaria,no,96,sí,no,celular,14,may,30,6,-1,0,desconocido,no
45,blue-collar,casado,secundaria,no,1003,sí,no,celular,14,may,444,1,-1,0,desconocido,no
26,services,casado,secundaria,no,864,sí,sí,celular,14,may,466,1,-1,0,desconocido,no
48,blue-collar,divorciado,secundaria,no,65,sí,no,celular,14,may,146,1,370,1,fracaso,no
33,blue-collar,casado,secundaria,no,249,sí,no,celular,14,may,7,7,287,4,fracaso,no
36,blue-collar,casado,secundaria,no,779,sí,no,celular,14,may,172,1,-1,0,desconocido,no
28,technician,casado,secundaria,no,58,sí,no,celular,14,may,16,6,351,1,fracaso,no
35,services,divorciado,secundaria,no,221,sí,no,celular,14,may,150,1,360,1,fracaso,no
27,blue-collar,casado,secundaria,no,-330,sí,sí,celular,14,may,88,1,353,2,fracaso,no
34,admin.,casado,secundaria,no,774,sí,sí,celular,14,may,163,1,175,6,otro,no
45,blue-collar,casado,secundaria,no,87,sí,no,celular,14,may,96,1,360,3,fracaso,no
46,blue-collar,divorciado,secundaria,no,1074,sí,no,celular,14,may,277,2,-1,0,desconocido,no
34,management,soltero,terciaria,no,28,sí,no,celular,14,may,175,1,358,2,fracaso,no
31,blue-collar,casado,secundaria,no,536,sí,no,celular,14,may,22,6,-1,0,desconocido,no
29,technician,casado,terciaria,no,604,sí,no,celular,14,may,430,4,-1,0,desconocido,no
50,blue-collar,casado,secundaria,no,2719,sí,no,celular,14,may,97,2,-1,0,desconocido,no
52,self-employed,casado,secundaria,no,213,sí,no,celular,14,may,164,2,-1,0,desconocido,no
35,technician,casado,terciaria,no,4,sí,no,celular,14,may,88,1,-1,0,desconocido,no
38,management,casado,terciaria,no,89,sí,no,celular,14,may,71,1,360,10,fracaso,no
23,housemaid,soltero,secundaria,no,650,sí,no,celular,14,may,136,1,367,4,fracaso,no
56,blue-collar,casado,secundaria,no,-256,sí,sí,celular,14,may,92,1,370,2,fracaso,no
37,blue-collar,casado,primaria,no,190,sí,no,celular,14,may,17,6,-1,0,desconocido,no
36,technician,soltero,terciaria,no,0,sí,no,celular,14,may,155,2,303,3,otro,no
39,blue-collar,soltero,primaria,no,-100,sí,no,celular,14,may,159,1,358,2,fracaso,no
25,student,soltero,terciaria,no,938,sí,no,celular,14,may,36,1,352,1,otro,no
54,retired,divorciado,terciaria,no,2682,sí,no,celular,14,may,334,1,-1,0,desconocido,no
35,management,soltero,terciaria,no,478,sí,no,celular,14,may,107,1,265,2,fracaso,no
36,entrepreneur,divorciado,secundaria,no,2996,sí,no,celular,14,may,104,1,-1,0,desconocido,no
47,blue-collar,casado,primaria,no,881,sí,no,celular,14,may,143,1,370,2,fracaso,no
46,blue-collar,casado,secundaria,no,130,sí,no,celular,14,may,106,1,349,1,fracaso,no
46,admin.,casado,secundaria,no,-236,sí,no,teléfono,14,may,217,2,-1,0,desconocido,no
29,unemployed,casado,terciaria,no,111,sí,no,celular,14,may,216,1,-1,0,desconocido,no
32,technician,casado,terciaria,no,15,no,no,celular,14,may,226,1,346,1,fracaso,no
55,services,soltero,secundaria,no,1126,sí,no,teléfono,14,may,166,1,-1,0,desconocido,no
38,blue-collar,casado,primaria,no,-42,sí,no,celular,14,may,87,1,-1,0,desconocido,no
25,admin.,soltero,secundaria,no,1235,sí,sí,celular,14,may,64,1,349,3,fracaso,no
34,blue-collar,soltero,secundaria,no,62,sí,no,celular,14,may,105,1,-1,0,desconocido,no
34,self-employed,soltero,desconocido,no,687,sí,no,celular,14,may,99,2,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,-312,sí,sí,celular,14,may,130,2,-1,0,desconocido,no
28,blue-collar,casado,terciaria,no,335,sí,no,celular,14,may,256,1,322,3,éxito,no
25,admin.,soltero,secundaria,no,248,sí,no,celular,14,may,121,1,-1,0,desconocido,no
47,blue-collar,soltero,primaria,no,133,sí,no,celular,14,may,285,1,330,3,otro,no
50,management,soltero,secundaria,no,4527,sí,no,celular,14,may,140,1,-1,0,desconocido,no
37,management,casado,terciaria,no,8821,sí,no,celular,14,may,167,1,-1,0,desconocido,no
28,blue-collar,casado,secundaria,no,519,sí,sí,celular,14,may,311,1,-1,0,desconocido,no
54,management,divorciado,terciaria,no,-449,sí,no,celular,14,may,691,1,-1,0,desconocido,sí
42,blue-collar,divorciado,primaria,no,1563,sí,no,celular,14,may,164,2,364,1,fracaso,no
43,services,casado,primaria,no,2567,sí,no,celular,14,may,109,1,360,2,fracaso,no
29,blue-collar,casado,secundaria,no,7863,sí,no,celular,14,may,1129,1,-1,0,desconocido,sí
30,services,casado,secundaria,no,1222,sí,no,celular,14,may,444,1,-1,0,desconocido,no
25,services,soltero,secundaria,no,216,sí,no,celular,14,may,175,3,-1,0,desconocido,no
35,blue-collar,divorciado,secundaria,no,336,sí,no,celular,14,may,191,1,346,2,fracaso,sí
54,blue-collar,divorciado,desconocido,no,-473,sí,no,celular,14,may,239,1,351,2,fracaso,no
52,blue-collar,casado,secundaria,no,633,sí,no,celular,14,may,292,1,-1,0,desconocido,no
55,blue-collar,divorciado,desconocido,no,1545,sí,no,celular,14,may,59,1,345,2,fracaso,no
51,blue-collar,casado,secundaria,no,500,no,no,celular,14,may,471,1,-1,0,desconocido,no
32,management,soltero,terciaria,no,499,sí,no,celular,14,may,182,1,339,2,fracaso,no
33,entrepreneur,casado,terciaria,no,1145,sí,no,celular,14,may,92,3,-1,0,desconocido,no
40,retired,soltero,primaria,no,-79,no,no,celular,14,may,396,1,370,1,fracaso,no
56,retired,divorciado,primaria,no,48,sí,no,celular,14,may,132,2,-1,0,desconocido,no
37,management,divorciado,secundaria,no,1287,sí,no,celular,14,may,432,1,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,1049,sí,no,celular,14,may,224,4,-1,0,desconocido,sí
37,services,casado,secundaria,no,6089,sí,no,celular,14,may,616,2,-1,0,desconocido,sí
29,services,casado,secundaria,no,1002,sí,no,celular,14,may,50,2,-1,0,desconocido,no
46,admin.,soltero,secundaria,no,-976,sí,sí,celular,14,may,111,1,-1,0,desconocido,no
34,blue-collar,casado,primaria,no,109,sí,no,celular,14,may,685,2,-1,0,desconocido,no
44,self-employed,divorciado,secundaria,no,583,sí,no,celular,14,may,423,3,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,332,no,no,celular,14,may,134,2,-1,0,desconocido,no
56,admin.,soltero,secundaria,no,3309,sí,no,celular,14,may,65,1,-1,0,desconocido,no
34,admin.,casado,secundaria,no,384,sí,no,celular,14,may,551,2,-1,0,desconocido,no
35,technician,casado,secundaria,no,222,sí,no,celular,14,may,165,5,177,7,fracaso,no
37,management,divorciado,terciaria,no,-42,sí,no,celular,14,may,668,2,-1,0,desconocido,sí
41,blue-collar,casado,secundaria,no,427,sí,sí,celular,14,may,177,2,-1,0,desconocido,no
36,services,soltero,secundaria,no,-267,sí,no,celular,14,may,99,7,352,1,fracaso,no
33,technician,casado,secundaria,no,318,sí,no,celular,14,may,108,4,342,14,otro,no
32,blue-collar,casado,secundaria,no,169,sí,no,celular,14,may,291,2,-1,0,desconocido,no
39,management,divorciado,terciaria,no,126,no,no,celular,14,may,170,1,-1,0,desconocido,no
31,management,soltero,terciaria,no,0,sí,sí,celular,14,may,117,3,352,3,fracaso,no
34,blue-collar,casado,secundaria,no,2447,sí,no,celular,14,may,330,2,-1,0,desconocido,no
42,services,casado,primaria,no,248,sí,no,celular,14,may,480,2,-1,0,desconocido,no
29,admin.,soltero,secundaria,no,891,sí,no,celular,14,may,172,2,352,1,fracaso,no
48,blue-collar,casado,secundaria,no,333,sí,no,celular,14,may,24,6,-1,0,desconocido,no
40,blue-collar,casado,primaria,no,105,sí,no,celular,14,may,143,2,370,2,fracaso,no
35,blue-collar,soltero,primaria,no,246,no,no,celular,14,may,157,2,345,5,fracaso,no
49,management,divorciado,terciaria,no,1253,sí,no,celular,14,may,83,2,-1,0,desconocido,no
53,management,casado,terciaria,no,-388,sí,no,celular,14,may,111,3,356,1,otro,no
37,services,soltero,secundaria,no,887,no,no,celular,14,may,553,2,-1,0,desconocido,no
37,blue-collar,casado,secundaria,no,561,sí,no,celular,14,may,632,1,339,2,fracaso,no
40,management,soltero,terciaria,no,2258,sí,no,celular,14,may,115,3,287,2,fracaso,no
45,admin.,divorciado,terciaria,no,569,sí,no,celular,14,may,228,1,-1,0,desconocido,no
34,admin.,casado,secundaria,no,626,sí,no,celular,14,may,142,2,-1,0,desconocido,no
57,blue-collar,soltero,primaria,no,739,sí,no,celular,14,may,172,2,364,1,fracaso,no
29,technician,soltero,secundaria,no,1331,sí,sí,celular,14,may,246,1,-1,0,desconocido,no
40,services,soltero,secundaria,no,573,sí,no,celular,14,may,329,1,-1,0,desconocido,no
31,blue-collar,soltero,secundaria,no,953,sí,no,celular,14,may,479,1,346,2,éxito,sí
31,management,casado,terciaria,no,183,sí,sí,celular,14,may,46,3,-1,0,desconocido,no
42,services,soltero,secundaria,no,0,sí,no,celular,14,may,67,7,177,1,otro,no
47,management,casado,secundaria,no,177,sí,no,celular,14,may,95,3,-1,0,desconocido,no
32,blue-collar,soltero,primaria,no,398,sí,no,celular,14,may,209,2,-1,0,desconocido,no
33,admin.,soltero,secundaria,no,315,sí,sí,celular,14,may,888,3,-1,0,desconocido,sí
50,management,casado,terciaria,no,451,sí,no,celular,14,may,441,3,-1,0,desconocido,no
31,blue-collar,casado,primaria,no,42,sí,no,celular,14,may,185,3,-1,0,desconocido,no
42,services,divorciado,secundaria,no,11177,sí,no,celular,14,may,229,6,373,1,otro,no
60,blue-collar,casado,primaria,no,2147,no,no,teléfono,14,may,213,1,-1,0,desconocido,no
58,admin.,divorciado,secundaria,no,8548,sí,no,celular,14,may,175,8,-1,0,desconocido,no
43,blue-collar,casado,primaria,no,479,sí,no,celular,14,may,293,2,370,2,fracaso,no
52,technician,casado,terciaria,no,136,sí,no,teléfono,14,may,46,2,287,10,otro,no
38,blue-collar,casado,secundaria,no,1407,sí,no,celular,14,may,169,3,174,7,fracaso,no
26,student,soltero,primaria,no,114,sí,no,celular,14,may,226,2,-1,0,desconocido,no
31,blue-collar,soltero,primaria,no,864,sí,no,teléfono,14,may,113,2,-1,0,desconocido,no
36,blue-collar,casado,primaria,no,4608,sí,no,celular,14,may,284,7,-1,0,desconocido,no
49,blue-collar,casado,secundaria,no,1039,sí,no,celular,14,may,156,2,178,1,fracaso,no
47,admin.,casado,secundaria,no,1863,sí,sí,celular,14,may,151,4,-1,0,desconocido,no
31,blue-collar,casado,secundaria,no,150,sí,no,teléfono,14,may,68,2,-1,0,desconocido,no
59,blue-collar,casado,primaria,no,5788,no,no,celular,14,may,56,2,350,2,fracaso,no
59,retired,divorciado,secundaria,no,5845,no,no,celular,14,may,1060,2,-1,0,desconocido,sí
33,blue-collar,casado,secundaria,no,43,sí,no,celular,14,may,332,2,358,2,fracaso,no
35,blue-collar,casado,secundaria,no,2432,sí,no,celular,14,may,196,2,-1,0,desconocido,no
32,blue-collar,soltero,secundaria,sí,-575,sí,no,celular,14,may,24,6,346,9,fracaso,no
29,technician,soltero,secundaria,no,769,sí,sí,celular,14,may,67,3,-1,0,desconocido,no
38,services,casado,secundaria,no,7708,sí,no,celular,14,may,218,4,331,3,otro,no
43,blue-collar,casado,primaria,no,18,sí,no,celular,14,may,131,2,370,3,otro,no
29,management,soltero,terciaria,no,-11,sí,no,celular,14,may,164,2,-1,0,desconocido,no
29,technician,soltero,secundaria,no,70,sí,sí,celular,14,may,400,2,-1,0,desconocido,no
28,student,soltero,secundaria,no,1377,sí,no,celular,14,may,688,2,-1,0,desconocido,sí
41,blue-collar,casado,secundaria,no,281,sí,no,celular,14,may,123,4,-1,0,desconocido,no
33,blue-collar,soltero,primaria,no,405,sí,no,celular,14,may,99,4,353,1,fracaso,no
36,admin.,soltero,secundaria,no,886,sí,sí,celular,14,may,362,6,-1,0,desconocido,no
43,blue-collar,casado,primaria,no,991,sí,no,celular,14,may,111,2,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,64,sí,no,celular,14,may,444,2,366,3,fracaso,no
23,technician,soltero,secundaria,no,1587,sí,sí,celular,14,may,502,2,-1,0,desconocido,no
51,blue-collar,casado,primaria,no,354,sí,no,celular,14,may,276,2,344,1,otro,no
24,blue-collar,soltero,secundaria,no,-169,sí,no,celular,14,may,366,2,-1,0,desconocido,no
50,admin.,divorciado,secundaria,no,124,sí,sí,celular,14,may,367,2,289,19,fracaso,no
51,blue-collar,casado,secundaria,no,814,sí,no,celular,14,may,17,8,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,466,sí,sí,celular,14,may,158,5,350,1,otro,no
46,admin.,casado,secundaria,no,196,sí,no,teléfono,14,may,29,2,-1,0,desconocido,no
40,blue-collar,casado,primaria,no,309,sí,no,celular,14,may,221,2,-1,0,desconocido,no
30,blue-collar,casado,secundaria,no,1717,sí,no,celular,14,may,197,3,-1,0,desconocido,no
40,management,casado,terciaria,no,229,sí,no,celular,14,may,183,3,-1,0,desconocido,no
37,services,soltero,secundaria,no,608,no,no,celular,14,may,380,3,-1,0,desconocido,no
36,management,casado,terciaria,no,-296,sí,no,celular,14,may,113,3,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,2542,sí,no,celular,14,may,228,1,-1,0,desconocido,no
30,blue-collar,casado,secundaria,no,664,no,sí,teléfono,14,may,57,1,-1,0,desconocido,no
33,blue-collar,casado,desconocido,no,24,sí,no,celular,14,may,535,1,-1,0,desconocido,no
33,technician,soltero,terciaria,no,2412,sí,no,celular,14,may,91,1,356,2,otro,no
26,blue-collar,soltero,primaria,no,93,sí,no,celular,14,may,43,3,-1,0,desconocido,no
28,management,soltero,terciaria,no,293,sí,no,celular,14,may,265,1,-1,0,desconocido,no
37,blue-collar,casado,primaria,no,2079,sí,sí,celular,14,may,299,1,360,2,fracaso,no
27,housemaid,casado,primaria,no,275,sí,no,celular,14,may,196,2,-1,0,desconocido,no
27,technician,soltero,secundaria,no,218,sí,no,celular,14,may,1462,2,352,1,fracaso,no
38,blue-collar,casado,secundaria,no,1731,sí,sí,celular,14,may,162,2,350,4,fracaso,no
31,blue-collar,casado,primaria,no,392,sí,no,celular,14,may,465,2,360,1,fracaso,no
27,technician,casado,secundaria,no,806,sí,no,celular,14,may,304,2,332,21,fracaso,no
40,technician,casado,secundaria,no,8536,sí,sí,celular,14,may,487,2,-1,0,desconocido,no
35,blue-collar,casado,secundaria,no,1287,sí,no,celular,14,may,251,3,-1,0,desconocido,no
47,housemaid,casado,primaria,no,275,sí,no,celular,14,may,261,3,-1,0,desconocido,no
55,management,casado,primaria,no,338,sí,no,celular,14,may,8,4,300,5,fracaso,no
36,management,casado,terciaria,no,1041,sí,no,celular,14,may,480,2,-1,0,desconocido,no
35,admin.,casado,secundaria,no,100,sí,no,celular,14,may,171,4,-1,0,desconocido,no
29,admin.,casado,secundaria,no,792,sí,no,celular,14,may,374,2,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,30,no,no,celular,14,may,60,5,371,2,fracaso,no
31,management,casado,terciaria,no,233,sí,no,celular,14,may,241,2,365,10,fracaso,no
47,entrepreneur,casado,terciaria,no,-497,sí,no,celular,14,may,176,2,-1,0,desconocido,no
31,self-employed,casado,secundaria,no,581,sí,no,celular,14,may,303,3,174,3,fracaso,no
30,blue-collar,casado,secundaria,no,378,sí,no,celular,14,may,566,2,-1,0,desconocido,sí
43,blue-collar,casado,primaria,no,1,sí,sí,celular,14,may,649,2,-1,0,desconocido,no
